NOC,Description,Industry,Variable,Geographic Area,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,1st  5-year CAGR,2nd 5-year CAGR,10-year CAGR
#3141,"Audiologists and speech-language pathologists							",Hospitals,Employment,British Columbia,244.5,247.2,250.5,253.37,256.01,258.75,261.84,265.06,268.61,272.36,276.24,1.10%,1.30%,1.20%
#3141,"Audiologists and speech-language pathologists							",Social assistance,Employment,British Columbia,113.04,113.98,114.39,114.78,116.27,117.72,119.21,120.76,122.29,123.82,125.29,0.80%,1.30%,1.00%
#3141,"Audiologists and speech-language pathologists							",Provincial and territorial public administration,Employment,British Columbia,8.85,8.92,8.99,9.06,9.13,9.19,9.26,9.34,9.41,9.49,9.56,0.80%,0.80%,0.80%
#3142,"Physiotherapists											",All industries,Employment,British Columbia,3757.7,3823.74,3898.16,3970.99,4042.83,4116.21,4195.6,4276.99,4364.03,4454.19,4546.86,1.80%,2.00%,1.90%
#3142,"Physiotherapists											",Health and personal care stores,Employment,British Columbia,9.89,10.31,10.54,10.69,10.84,10.98,11.07,11.14,11.2,11.25,11.29,2.10%,0.60%,1.30%
#3142,"Physiotherapists											",Finance,Employment,British Columbia,11.3,11.58,11.82,12.01,12.16,12.27,12.41,12.54,12.68,12.81,12.95,1.70%,1.10%,1.40%
#3142,"Physiotherapists											","Management, scientific and technical consulting services",Employment,British Columbia,20.44,20.67,21.14,21.63,21.98,22.02,22.27,22.54,22.73,22.84,22.94,1.50%,0.80%,1.20%
#3142,"Physiotherapists											","Legal, accounting, design, research, and advertising services",Employment,British Columbia,10.27,10.32,10.52,10.8,11.08,11.35,11.64,11.9,12.15,12.32,12.58,2.00%,2.10%,2.00%
#3142,"Physiotherapists											",Management of companies and enterprises & administrative and support,Employment,British Columbia,10.34,10.53,10.73,10.9,11.08,11.22,11.38,11.5,11.55,11.59,11.59,1.60%,0.70%,1.10%
#3142,"Physiotherapists											",Elementary and secondary schools,Employment,British Columbia,16.2,16.3,16.33,16.39,16.51,16.64,16.73,16.78,16.79,16.81,16.86,0.50%,0.30%,0.40%
#3142,"Physiotherapists											",Universities,Employment,British Columbia,21.32,21.31,21.4,21.48,21.54,21.6,21.76,21.95,22.24,22.58,22.96,0.30%,1.20%,0.70%
#3142,"Physiotherapists											",Private and  trades education,Employment,British Columbia,12.61,12.66,12.78,12.81,12.81,12.76,12.79,12.58,12.5,12.4,12.36,0.20%,-0.60%,-0.20%
#3142,"Physiotherapists											",Ambulatory health care services,Employment,British Columbia,2389.86,2439,2493.64,2548.89,2603.42,2659.5,2719.33,2780.31,2845.31,2912.6,2981.58,2.20%,2.30%,2.20%
#3142,"Physiotherapists											",Hospitals,Employment,British Columbia,1081.85,1094.24,1108.89,1121.39,1133.11,1145.27,1159.02,1173.67,1189.84,1206.85,1224.4,1.10%,1.30%,1.20%
#3142,"Physiotherapists											",Nursing and residential care facilities,Employment,British Columbia,69.33,71.6,74.1,76.64,79.2,81.87,84.72,87.77,91.01,94.43,98,3.40%,3.70%,3.50%
#3142,"Physiotherapists											",Social assistance,Employment,British Columbia,59.24,59.79,60.09,60.35,61.26,62.18,63.09,64.07,65.08,66.11,67.11,1.00%,1.50%,1.30%
#3142,"Physiotherapists											","Amusement, gambling and recreation industries",Employment,British Columbia,15.54,15.68,15.82,16.04,16.25,16.47,16.75,17.01,17.24,17.44,17.65,1.20%,1.40%,1.30%
#3142,"Physiotherapists											",Heritage institutions,Employment,British Columbia,8.52,8.23,8.33,8.53,8.73,8.87,9.05,9.25,9.43,9.6,9.76,0.80%,1.90%,1.40%
#3142,"Physiotherapists											","Repair, personal and non-profit services",Employment,British Columbia,20.99,21.52,22.04,22.44,22.87,23.22,23.59,23.97,24.28,24.55,24.82,2.00%,1.30%,1.70%
#3143,"Occupational therapists										",All industries,Employment,British Columbia,2200.11,2235.68,2274.44,2312.02,2351.28,2391.7,2434.63,2477.79,2523.72,2571.48,2620.83,1.70%,1.80%,1.80%
#3143,"Occupational therapists										",Transportation equipment manufacturing (excluding shipbuilding),Employment,British Columbia,5.35,5.46,5.35,5.22,5.19,5.35,5.35,5.32,5.3,5.31,5.32,0.00%,-0.10%,-0.10%
#3143,"Occupational therapists										",Wholesale trade,Employment,British Columbia,11.56,11.8,11.94,12.04,12.12,12.22,12.35,12.45,12.53,12.59,12.65,1.10%,0.70%,0.90%
#3143,"Occupational therapists										",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,10.38,10.55,10.49,10.49,10.51,10.58,10.62,10.67,10.71,10.76,10.8,0.40%,0.40%,0.40%
#3143,"Occupational therapists										",Insurance carriers and related activities,Employment,British Columbia,10.15,10.29,10.42,10.53,10.65,10.77,10.89,11,11.11,11.23,11.36,1.20%,1.10%,1.10%
#3143,"Occupational therapists										","Management, scientific and technical consulting services",Employment,British Columbia,34.12,34.68,35.47,36.24,36.89,37.39,38.09,38.76,39.31,39.66,40,1.80%,1.40%,1.60%
#3143,"Occupational therapists										",Elementary and secondary schools,Employment,British Columbia,22.81,22.98,23.06,23.17,23.36,23.55,23.7,23.8,23.89,23.98,24.05,0.60%,0.40%,0.50%
#3143,"Occupational therapists										",Universities,Employment,British Columbia,9.11,9.11,9.14,9.19,9.24,9.28,9.38,9.49,9.64,9.82,10,0.40%,1.50%,0.90%
#3143,"Occupational therapists										",Ambulatory health care services,Employment,British Columbia,992.44,1012.83,1035.72,1058.68,1081.2,1104.16,1128.34,1153.12,1179.62,1207.18,1235.41,2.20%,2.30%,2.20%
#3143,"Occupational therapists										",Hospitals,Employment,British Columbia,754.18,762.77,773.05,781.98,790.41,799.28,809.18,819.5,830.76,842.61,854.89,1.20%,1.40%,1.30%
#3143,"Occupational therapists										",Nursing and residential care facilities,Employment,British Columbia,87.02,89.98,93.26,96.54,99.8,103.24,106.99,110.88,115.04,119.41,124.01,3.50%,3.70%,3.60%
#3143,"Occupational therapists										",Social assistance,Employment,British Columbia,244.94,247.03,248.16,249.37,253.17,256.96,260.68,263.56,266.4,269.3,272.51,1.00%,1.20%,1.10%
#3143,"Occupational therapists										",Federal government public administration,Employment,British Columbia,9.19,9.28,9.39,9.5,9.61,9.73,9.82,9.9,10,10.14,10.27,1.10%,1.10%,1.10%
#3143,"Occupational therapists										",Provincial and territorial public administration,Employment,British Columbia,8.85,8.92,8.99,9.06,9.13,9.19,9.26,9.34,9.41,9.49,9.56,0.80%,0.80%,0.80%
#3144,"Other professional occupations in therapy and assessment						",All industries,Employment,British Columbia,2069.24,2106.97,2148.28,2189.82,2233.93,2279.33,2328.41,2377.45,2428.9,2481.96,2536.72,2.00%,2.20%,2.10%
#3144,"Other professional occupations in therapy and assessment						",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,26.75,26.93,27.11,27.3,27.5,27.68,27.9,28.07,28.17,28.21,28.22,0.70%,0.40%,0.50%
#3144,"Other professional occupations in therapy and assessment						",Real estate rental and leasing,Employment,British Columbia,9.49,9.42,9.44,9.49,9.58,9.71,9.8,9.9,10,10.11,10.23,0.50%,1.00%,0.80%
#3144,"Other professional occupations in therapy and assessment						","Management, scientific and technical consulting services",Employment,British Columbia,23.5,24.25,24.84,25.32,25.84,26.36,26.89,27.37,27.8,28.16,28.55,2.30%,1.60%,2.00%
#3144,"Other professional occupations in therapy and assessment						","Legal, accounting, design, research, and advertising services",Employment,British Columbia,5.14,5.16,5.26,5.4,5.54,5.67,5.82,5.95,6.08,6.16,6.29,2.00%,2.10%,2.00%
#3144,"Other professional occupations in therapy and assessment						",Elementary and secondary schools,Employment,British Columbia,8.09,8.15,8.17,8.2,8.26,8.33,8.39,8.43,8.46,8.52,8.61,0.60%,0.70%,0.60%
#3144,"Other professional occupations in therapy and assessment						",Universities,Employment,British Columbia,18.22,18.22,18.29,18.38,18.47,18.56,18.75,18.98,19.28,19.65,20,0.40%,1.50%,0.90%
#3144,"Other professional occupations in therapy and assessment						",Private and  trades education,Employment,British Columbia,59.07,59,59.17,59.15,58.96,58.64,58.47,58.39,58.54,58.82,59.02,-0.10%,0.10%,0.00%
#3144,"Other professional occupations in therapy and assessment						",Ambulatory health care services,Employment,British Columbia,794.04,810.33,828.55,846.97,865.2,883.84,903.64,923.58,944.89,966.98,989.62,2.20%,2.30%,2.20%
#3144,"Other professional occupations in therapy and assessment						",Hospitals,Employment,British Columbia,221.52,223.99,227.03,229.61,232.19,235.04,238.33,241.34,244.49,247.74,251.18,1.20%,1.30%,1.30%
#3144,"Other professional occupations in therapy and assessment						",Nursing and residential care facilities,Employment,British Columbia,367.32,379.96,393.81,407.89,422.3,437.49,453.82,470.64,488.57,507.44,527.23,3.60%,3.80%,3.70%
#3144,"Other professional occupations in therapy and assessment						",Social assistance,Employment,British Columbia,237.81,239.74,240.71,241.66,245.15,248.66,252.16,255.48,258.87,262.32,265.8,0.90%,1.30%,1.10%
#3144,"Other professional occupations in therapy and assessment						","Performing arts, spectator sports and related industries",Employment,British Columbia,35.67,36.16,36.7,37.24,37.85,38.58,39.28,39.92,40.51,41.07,41.64,1.60%,1.50%,1.60%
#3144,"Other professional occupations in therapy and assessment						","Amusement, gambling and recreation industries",Employment,British Columbia,176.2,177.84,180.12,183.07,185.88,188.52,191.82,194.99,197.79,200.36,202.93,1.40%,1.50%,1.40%
#3144,"Other professional occupations in therapy and assessment						",Accommodation services,Employment,British Columbia,11.34,11.33,11.47,11.64,11.83,11.98,12.13,12.26,12.39,12.51,12.63,1.10%,1.10%,1.10%
#3144,"Other professional occupations in therapy and assessment						","Repair, personal and non-profit services",Employment,British Columbia,45.54,46.72,47.6,48.18,48.84,49.47,50.13,50.79,51.34,51.84,52.34,1.70%,1.10%,1.40%
#3144,"Other professional occupations in therapy and assessment						",Federal government public administration,Employment,British Columbia,9.19,9.28,9.39,9.5,9.61,9.73,9.82,9.9,10,10.14,10.27,1.10%,1.10%,1.10%
#3144,"Other professional occupations in therapy and assessment						",Provincial and territorial public administration,Employment,British Columbia,11.95,12.03,12.12,12.21,12.31,12.4,12.51,12.61,12.72,12.84,12.94,0.70%,0.90%,0.80%
#3144,"Other professional occupations in therapy and assessment						",Local and indigenous public administration,Employment,British Columbia,8.41,8.47,8.52,8.58,8.62,8.67,8.77,8.86,8.99,9.11,9.23,0.60%,1.30%,0.90%
#3211,"Medical laboratory technologists									",All industries,Employment,British Columbia,3140.53,3185.4,3237.98,3288.74,3337.39,3388.57,3443.67,3500.33,3561.55,3625.19,3691.19,1.50%,1.70%,1.60%
#3211,"Medical laboratory technologists									",Other Manufacturing,Employment,British Columbia,37.31,36.9,36.82,36.6,36.34,36.17,36.2,36.25,36.29,36.21,36.12,-0.60%,0.00%,-0.30%
#3211,"Medical laboratory technologists									",Health and personal care stores,Employment,British Columbia,9.1,9.21,9.28,9.35,9.41,9.48,9.58,9.66,9.72,9.77,9.81,0.80%,0.70%,0.80%
#3211,"Medical laboratory technologists									",Insurance carriers and related activities,Employment,British Columbia,9.78,9.76,9.91,10.1,10.24,10.27,10.4,10.55,10.67,10.78,10.88,1.00%,1.20%,1.10%
#3211,"Medical laboratory technologists									","Architectural, engineering and related services",Employment,British Columbia,12.19,12.7,13.1,13.4,13.7,14.04,14.38,14.7,14.97,15.23,15.49,2.90%,2.00%,2.40%
#3211,"Medical laboratory technologists									","Legal, accounting, design, research, and advertising services",Employment,British Columbia,46.22,46.46,47.33,48.59,49.87,51.05,52.38,53.56,54.69,55.45,56.6,2.00%,2.10%,2.00%
#3211,"Medical laboratory technologists									",Universities,Employment,British Columbia,9.11,9.11,9.14,9.19,9.24,9.28,9.38,9.49,9.64,9.82,10,0.40%,1.50%,0.90%
#3211,"Medical laboratory technologists									",Private and  trades education,Employment,British Columbia,17.34,16.68,16.51,16.37,16.21,16.02,15.86,15.76,15.67,15.65,15.59,-1.60%,-0.50%,-1.10%
#3211,"Medical laboratory technologists									",Ambulatory health care services,Employment,British Columbia,1171.73,1195.86,1222.83,1250.13,1277.23,1305.06,1334.64,1364.23,1395.81,1428.52,1462.11,2.20%,2.30%,2.20%
#3211,"Medical laboratory technologists									",Hospitals,Employment,British Columbia,1784.65,1804.91,1828.54,1849.92,1869.47,1891,1914.11,1938.82,1966.28,1995.49,2025.86,1.20%,1.40%,1.30%
#3211,"Medical laboratory technologists									","Repair, personal and non-profit services",Employment,British Columbia,20.99,21.52,22.04,22.44,22.87,23.22,23.59,23.97,24.28,24.55,24.82,2.00%,1.30%,1.70%
#3211,"Medical laboratory technologists									",Provincial and territorial public administration,Employment,British Columbia,22.12,22.29,22.47,22.66,22.82,22.98,23.15,23.35,23.52,23.72,23.91,0.80%,0.80%,0.80%
#3212,"Medical laboratory technicians and pathologists' assistants					",All industries,Employment,British Columbia,3960.92,4023.19,4094.53,4164.26,4232.02,4302.43,4377.99,4454.56,4536.66,4621.37,4709.38,1.70%,1.80%,1.70%
#3212,"Medical laboratory technicians and pathologists' assistants					",Other Manufacturing,Employment,British Columbia,43.52,43.05,42.96,42.7,42.4,42.2,42.23,42.29,42.34,42.25,42.14,-0.60%,0.00%,-0.30%
#3212,"Medical laboratory technicians and pathologists' assistants					",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,10.38,10.55,10.49,10.49,10.51,10.58,10.62,10.67,10.71,10.76,10.8,0.40%,0.40%,0.40%
#3212,"Medical laboratory technicians and pathologists' assistants					",Real estate rental and leasing,Employment,British Columbia,9.49,9.42,9.44,9.49,9.58,9.71,9.8,9.9,10,10.11,10.23,0.50%,1.00%,0.80%
#3212,"Medical laboratory technicians and pathologists' assistants					","Architectural, engineering and related services",Employment,British Columbia,60.33,62.39,63.81,64.98,66.28,67.8,69.19,70.47,71.62,72.7,73.81,2.40%,1.70%,2.00%
#3212,"Medical laboratory technicians and pathologists' assistants					","Management, scientific and technical consulting services",Employment,British Columbia,18.73,19.41,19.92,20.33,20.75,21.16,21.56,21.93,22.26,22.54,22.85,2.50%,1.50%,2.00%
#3212,"Medical laboratory technicians and pathologists' assistants					","Legal, accounting, design, research, and advertising services",Employment,British Columbia,102.75,103.4,105.29,107.99,110.77,113.32,116.18,118.74,121.17,122.85,125.33,2.00%,2.00%,2.00%
#3212,"Medical laboratory technicians and pathologists' assistants					",Management of companies and enterprises & administrative and support,Employment,British Columbia,10.34,10.53,10.73,10.9,11.08,11.22,11.38,11.5,11.55,11.59,11.59,1.60%,0.70%,1.10%
#3212,"Medical laboratory technicians and pathologists' assistants					",Community colleges,Employment,British Columbia,1.77,1.78,1.78,1.77,1.76,1.75,1.74,1.74,1.74,1.75,1.76,-0.20%,0.10%,-0.10%
#3212,"Medical laboratory technicians and pathologists' assistants					",Universities,Employment,British Columbia,48.64,48.65,48.83,49.05,49.25,49.44,49.88,50.41,51.15,52.05,52.96,0.30%,1.40%,0.90%
#3212,"Medical laboratory technicians and pathologists' assistants					",Ambulatory health care services,Employment,British Columbia,1921.39,1960.73,2004.94,2049.52,2093.46,2138.45,2186.35,2234.86,2286.52,2340.04,2394.85,2.20%,2.30%,2.20%
#3212,"Medical laboratory technicians and pathologists' assistants					",Hospitals,Employment,British Columbia,1681.05,1699.95,1722.43,1742.63,1761.22,1781.17,1802.81,1825.31,1850.4,1877.09,1904.9,1.20%,1.40%,1.30%
#3212,"Medical laboratory technicians and pathologists' assistants					","Repair, personal and non-profit services",Employment,British Columbia,19.72,20.21,20.48,20.63,20.81,21.03,21.25,21.47,21.65,21.81,21.98,1.30%,0.90%,1.10%
#3212,"Medical laboratory technicians and pathologists' assistants					",Federal government public administration,Employment,British Columbia,13.84,13.97,14.12,14.28,14.44,14.61,14.73,14.87,15.04,15.24,15.44,1.10%,1.10%,1.10%
#3212,"Medical laboratory technicians and pathologists' assistants					",Provincial and territorial public administration,Employment,British Columbia,8.85,8.92,8.99,9.06,9.13,9.19,9.26,9.34,9.41,9.49,9.56,0.80%,0.80%,0.80%
#3212,"Medical laboratory technicians and pathologists' assistants					",Local and indigenous public administration,Employment,British Columbia,10.12,10.24,10.32,10.43,10.57,10.81,11,11.07,11.09,11.1,11.17,1.30%,0.70%,1.00%
#3213,"Animal health technologists and veterinary technicians						",All industries,Employment,British Columbia,2163.7,2193.08,2233.36,2281.4,2329.72,2362.41,2400.84,2434.83,2464.95,2483.74,2511.97,1.80%,1.20%,1.50%
#3213,"Animal health technologists and veterinary technicians						",Farms,Employment,British Columbia,15.96,16.14,16.15,16.16,16.14,16.19,16.25,16.29,16.34,16.4,16.46,0.30%,0.30%,0.30%
#3213,"Animal health technologists and veterinary technicians						",Other retail trade (excluding cars and personal care) ,Employment,British Columbia,11.6,11.63,11.67,11.73,11.8,11.87,11.99,12.09,12.16,12.21,12.25,0.50%,0.60%,0.50%
